pop1	pop2	avg_dxy_chr1	count_diffs_chr1	count_comparisons_chr1	avg_dxy_chr3	count_diffs_chr3	count_comparisons_chr3	avg_dxy_chr4	count_diffs_chr4	count_comparisons_chr4	avg_dxy_chr5	count_diffs_chr5	count_comparisons_chr5	avg_dxy_chr6	count_diffs_chr6	count_comparisons_chr6	avg_dxy_chr7	count_diffs_chr7	count_comparisons_chr7	avg_dxy_chr8	count_diffs_chr8	count_comparisons_chr8	avg_dxy_chr9	count_diffs_chr9	count_comparisons_chr9	avg_dxy_chr10	count_diffs_chr10	count_comparisons_chr10	avg_dxy_chr11	count_diffs_chr11	count_comparisons_chr11	avg_dxy_chr12	count_diffs_chr12	count_comparisons_chr12	avg_dxy_chr13	count_diffs_chr13	count_comparisons_chr13	avg_dxy_chr14	count_diffs_chr14	count_comparisons_chr14	avg_dxy_chr15	count_diffs_chr15	count_comparisons_chr15	avg_dxy_chr16	count_diffs_chr16	count_comparisons_chr16	avg_dxy_chr17	count_diffs_chr17	count_comparisons_chr17	avg_dxy_chr18	count_diffs_chr18	count_comparisons_chr18	avg_dxy_chr19	count_diffs_chr19	count_comparisons_chr19	avg_dxy_chr20	count_diffs_chr20	count_comparisons_chr20	avg_dxy_chr21	count_diffs_chr21	count_comparisons_chr21
13135_pisc_Victoria	64272_paedo_Victoria	0.004268843949966842	293996	68870168	0.002898585047693995	257022	88671540	0.0030425595741103797	301068	98952212	0.002615303667049022	294274	112520012	0.0027841781374215897	278088	99881540	0.002962840574260453	312020	105311100	0.0027925008951914425	252020	90248852	0.003055623531896895	271256	88772716	0.002666237196319792	307132	115193052	0.0027550601386737645	235304	85407936	0.0027303712236891957	308632	113036644	0.0026754652275391305	291628	109000856	0.003006683067816657	240552	80005772	0.0030788007952210193	236826	76921508	0.0025709455231301467	248398	96617372	0.002742432969361673	280196	102170592	0.0028877816516785304	282822	97937460	0.002830905042841267	280024	98916776	0.0029689532680499922	204458	68865348	0.002661258235694297	207000	77782756
13135_pisc_Victoria	78797_pisc_Victoria	0.003501059586434097	241826	69072232	0.0022884531812632607	203182	88785736	0.0024373397066382225	240798	98795420	0.0021028088071800397	236890	112654084	0.0021188105405129092	212056	100082568	0.002378075661905212	249904	105086648	0.0022808809671388697	206056	90340532	0.0024311253517316127	216124	88898748	0.0021788226800196387	251518	115437572	0.0022342449333551304	190900	85442736	0.002234140957997464	252628	113076124	0.002073293525657509	226110	109058364	0.0024303057902342875	194472	80019560	0.0025212998036548487	194220	77031696	0.001977123031684581	191256	96734496	0.002226009389259911	227582	102237664	0.0023045973882493856	226038	98081340	0.0023208257477406037	229780	99007864	0.0023128280534844272	159894	69133544	0.002167296338088466	168722	77849068
13135_pisc_Victoria	81023_paedo_Victoria	0.0043548810659475795	293588	67415848	0.0029207704830530234	254930	87281764	0.003114893280278659	302930	97252128	0.0027211727843017798	301014	110619216	0.0027830519465891494	273770	98370424	0.0030540572259807	316436	103611680	0.0028076081663099706	249678	88929076	0.0030716224275418994	269100	87608424	0.0027979814324358026	317198	113366728	0.002836655412832698	238702	84149100	0.002828594462326618	314584	111215660	0.0027441161115452	294472	107310328	0.003066810439896075	241386	78709136	0.0031555601816403685	239016	75744396	0.002644802800813577	251422	95062664	0.0027632344444139824	277778	100526396	0.003000627710933342	288996	96311848	0.0028576384079873037	278378	97415404	0.0030235180261406758	205184	67862668	0.0027296087156152772	209094	76602188
13135_pisc_Victoria	Ig279_pisc_Victoria	0.0033947102420465282	236756	69742624	0.0022862931188992984	204046	89247524	0.002387739735684748	237356	99406144	0.002034232232273556	230218	113171936	0.0020563276045330544	206678	100508304	0.0023321396504819374	246392	105650620	0.002280387533296142	206738	90659152	0.002457779082732356	219180	89178072	0.002167125195010584	251434	116021908	0.0022009075296489933	188992	85870032	0.0021850628612444926	248112	113549136	0.0020264162732270097	221994	109550048	0.002433762168997283	195810	80455684	0.0024678755481363237	190650	77252680	0.001963809588771838	190708	97111248	0.002189769014335748	224696	102611736	0.0022885712102315527	225566	98561932	0.002325624080902109	231108	99374616	0.002237696617851253	155252	69380272	0.0021139446647903478	165100	78100436
13135_pisc_Victoria	checkmate_pisc_Victoria	0.00285365846570815	200328	70200412	0.0019135860972830379	171378	89558552	0.0019946587411463048	199386	99959956	0.0016341470154963916	185676	113622580	0.001740873005881617	175620	100880420	0.0019378746832487091	205472	106029560	0.0018190263798361487	165632	91055304	0.002041014285762069	183060	89690700	0.0017532267742597966	204272	116512024	0.001856442072439968	160108	86244544	0.001880531815070473	214544	114086876	0.0016114845538537433	177290	110016568	0.0022258496428533207	179700	80733216	0.002119002033285887	164544	77651648	0.0016041424727663185	156482	97548692	0.0018188524457553765	187524	103100172	0.0019716075425435836	195226	99018692	0.001971244971529601	196716	99792772	0.00182026651949606	126890	69709572	0.0017082604554436213	133952	78414272
13380_paedo_Victoria	14175_paedo_Victoria	0.0032333114985407772	224826	69534284	0.0021775413704371747	194146	89158352	0.0022799849827883152	226474	99331356	0.001883038553005718	212930	113077876	0.0019689896396802805	197460	100284936	0.0021761018238876	230440	105895780	0.002144572748022944	194106	90510336	0.002303410385871153	205130	89054908	0.0020132322139252805	233222	115844560	0.0021083023419861007	180834	85772328	0.0021294217240432614	241592	113454276	0.0019269640515541594	210910	109451964	0.0022908733919622623	183938	80291648	0.0023505738586363984	181722	77309632	0.0018109770893921216	175948	97156392	0.002039052159347803	208896	102447600	0.002189345352526144	215550	98454088	0.0021442142066047127	213048	99359476	0.002149401519600519	148918	69283472	0.0019809794830764906	154718	78101768
14561_pisc_Victoria	130706_paedo_Kyoga	0.0037408046653870136	257024	68708212	0.002455966818648693	216950	88335884	0.002626192024408214	258592	98466524	0.002266029761777842	253782	111994116	0.0023563022339395338	234408	99481296	0.00262751514814252	274988	104657056	0.002456590199064882	220522	89767516	0.002689570584522226	238116	88533092	0.0023783387644339344	273020	114794412	0.0023935324894190954	203598	85061724	0.0024114146951973534	270978	112373040	0.0022759189526088733	246440	108281536	0.0026629576900411545	211916	79579184	0.0027104499187245814	207844	76682472	0.0021370337649630707	205658	96235260	0.0023971673197270447	243862	101729236	0.002511360063722989	244560	97381496	0.002481183759193702	244394	98498952	0.002560341794743023	175682	68616620	0.002363427800548706	183042	77447680
14561_pisc_Victoria	130713_paedo_Kyoga	0.003742555148158817	252674	67513768	0.002464566286579842	215034	87250240	0.0026432736632276783	257176	97294504	0.002256287697480288	249724	110679148	0.00235308309805488	231186	98248124	0.0025838742534032167	266750	103236448	0.002456031829674988	217996	88759436	0.002658004557795397	232296	87394884	0.0024405690000148116	275500	112883512	0.002356644386614075	198086	84054260	0.0024128673766275143	267800	110988280	0.0022788586025324414	243984	107064124	0.0026330842724871634	206974	78605156	0.0027309452134883063	206930	75772300	0.002124933268889746	201886	95008160	0.0024158048395972573	242924	100556136	0.002532658845592388	243392	96101376	0.002535873157133818	246742	97300608	0.0025692927523786116	174438	67893392	0.0023413578748817583	179520	76673456
14561_pisc_Victoria	130785_paedo_Victoria	0.003791456167483516	259324	68396940	0.002452104926074191	215554	87905700	0.0026627556633928217	261278	98123160	0.002264797454144774	253054	111733612	0.0023737011534875983	235556	99235744	0.0025839415717321705	269858	104436572	0.002502696697270834	224210	89587364	0.0027044396913983738	238612	88229736	0.002394005739349361	273932	114424120	0.0024192678841080447	205256	84842196	0.002386532032331974	267802	112213872	0.002247505505806828	243042	108138556	0.002653400570135211	210792	79442208	0.002704478382996702	206890	76499040	0.0021372871372505003	205346	96077872	0.002405939197633287	244212	101503812	0.00255955709753374	248908	97246512	0.00254540926912357	250064	98241176	0.002558271861443361	175328	68533764	0.00236423340794272	182904	77362920
14561_pisc_Victoria	13380_paedo_Victoria	0.003750100807599603	258172	68844016	0.002468241824177674	218532	88537516	0.0026362819492057187	260014	98629056	0.002257134703389512	253442	112284836	0.002334961160275438	232798	99701016	0.002598729406759901	272794	104972068	0.002438734745019065	219488	90000768	0.0026974891798348696	238956	88584600	0.0023639135560882675	272104	115107424	0.002373940552742038	202428	85270880	0.0023445212328460337	264230	112701048	0.002229681885182382	242044	108555396	0.002634992473419813	210216	79778596	0.002692258445984631	206902	76850720	0.0021241323946572708	204990	96505284	0.002383377425147998	242728	101842032	0.002541337231032264	248480	97775296	0.0024952329385569973	246458	98771540	0.002521306884123232	173798	68931712	0.0023337145614132984	181174	77633316
14561_pisc_Victoria	14175_paedo_Victoria	0.0037824638894993286	260382	68839256	0.002443395661743046	216192	88480144	0.00262781644874428	259240	98652248	0.0022401911443437057	251342	112196676	0.002329992102735664	232124	99624372	0.002572057502427531	270150	105032644	0.0024298577231216738	218554	89945184	0.002634448629662038	233498	88632588	0.0023839472956546856	273922	114902708	0.0023387123114257313	199346	85237504	0.0024001160256772523	270276	112609556	0.0022231880847501597	241184	108485648	0.0026112665116208903	208404	79809548	0.0026991529418832357	207036	76704064	0.002097619576466716	202324	96454096	0.0023578830919241947	240284	101906664	0.0025028516701123965	244460	97672588	0.002493855464303922	246056	98664900	0.002518083194470411	173206	68784860	0.002337520641630371	181404	77605304
14561_pisc_Victoria	161476_pisc_Vic_Uganda	0.0033921326916163293	230716	68015028	0.0021804286264485192	190540	87386488	0.0023461739133039954	228670	97465068	0.0019796391104595135	219588	110923248	0.0020669495766510075	203850	98623596	0.0022948558041653096	237950	103688432	0.0021725282258798404	193374	89008740	0.0023270764548852887	204026	87674816	0.0021562034830372	244692	113482796	0.002150139901031093	181176	84262424	0.0021128915452088537	235074	111257012	0.00200912189068065	215520	107270744	0.002418291877831804	190554	78796940	0.002452224951541685	186160	75914732	0.001889267495306396	179886	95214680	0.0021642754074559156	217994	100723780	0.0022200689960628615	214292	96524928	0.0022245164160269505	216990	97544796	0.0022462652312365407	152800	68024024	0.0020632123112729406	158404	76775424
14561_pisc_Victoria	161543_pisc_Vic_Uganda	0.0031426149073707954	215892	68698204	0.002093936713041824	184680	88197508	0.002154394083863816	211702	98265216	0.0018551981620046237	207576	111888856	0.0019298063795250221	191944	99462828	0.002134711159803116	222970	104449728	0.0020770642921656268	186368	89726640	0.002238645826023482	198042	88465088	0.0019882236347488536	227654	114501204	0.0021090958935034727	179226	84977644	0.0020534591987468685	230430	112215524	0.0019280287170113193	208556	108170588	0.0022815040732181483	181462	79536128	0.00228707036930274	175152	76583564	0.0018240337631862476	175312	96112256	0.002039373158605263	207158	101579252	0.0020901996651721965	203604	97408876	0.0021025753559070974	206808	98359376	0.002095759153261678	143874	68650064	0.002118096609452404	163808	77337360
14561_pisc_Victoria	64272_paedo_Victoria	0.004258276708583702	291206	68385880	0.002886926900956148	254590	88187200	0.0030601922659962847	300798	98293824	0.00265148943661052	296366	111773404	0.0027823962047648747	276440	99353212	0.0029400475391942334	307764	104679940	0.002763280021360253	248092	89781708	0.0030546719729613314	269880	88349912	0.002679989147446155	306568	114391508	0.0027585275111300044	234388	84968520	0.0027353014916103153	307226	112318880	0.0027121831847785947	293358	108163048	0.003006346877670018	238972	79489164	0.003093329188581788	236754	76536956	0.0025808317297212557	247926	96064380	0.002726344970618082	277130	101648912	0.0029081281121188427	282978	97305892	0.0028611875115590185	281440	98364752	0.0030136955268059823	206462	68507916	0.002667785338102366	206452	77387036
14561_pisc_Victoria	78797_pisc_Victoria	0.003514115705558813	240828	68531608	0.0022692704294437534	200500	88354388	0.0024086786154200643	236542	98204052	0.0020993082171058934	235064	111972124	0.002138308018499361	212858	99545060	0.002398018108900666	250604	104504632	0.002273891932207747	204364	89874104	0.00242223591772989	214280	88463720	0.0022520904575463563	258450	114760044	0.0022402560330246697	190470	85021532	0.0022379769000595248	251526	112389900	0.002079396496248409	225066	108236212	0.0024839425403280586	197466	79497008	0.002521485232049898	193302	76661960	0.001999794415406325	192446	96232892	0.0022403617085996856	227818	101688044	0.00226639120967336	220982	97503908	0.002331772915433597	229650	98487292	0.002290074338298427	157524	68785540	0.0021722715677396694	168286	77470056
14561_pisc_Victoria	81023_paedo_Victoria	0.004374859136063186	293026	66979528	0.0029354304775301276	254946	86851316	0.003087227003453011	298490	96685472	0.002732602864287338	300518	109975000	0.0027867154557237837	272806	97895176	0.003023466059609173	311518	103033404	0.0028041046688569854	248166	88500976	0.003064698159305704	267348	87234692	0.002809046590945714	316568	112695888	0.0028313495109951762	237142	83755820	0.002847916842029148	314924	110580476	0.0027729731517921316	295390	106524652	0.0030748616696929043	240598	78246772	0.0031443662889087207	237064	75393252	0.0026379856317194487	249580	94610068	0.0027700414512475463	277076	100025940	0.0030171779636229295	288912	95755704	0.0028592111891989802	277186	96944920	0.003052302313699462	206154	67540492	0.0027416757535608078	209040	76245340
14561_pisc_Victoria	Ig279_pisc_Victoria	0.0034204516546795867	236646	69185600	0.0022754987604489637	201774	88672428	0.002351075789272664	232240	98780312	0.0020275977695962074	227988	112442420	0.002086446265872078	208476	99919180	0.002367923398341686	248702	105029580	0.0022753938262662036	205182	90174280	0.002445395976487269	216982	88730824	0.002141427241588898	246724	115214748	0.0021674774462588724	185044	85372976	0.002167032219571802	244526	112839116	0.002070100502299819	224926	108654628	0.0024349288162844444	194622	79929236	0.00247468436954197	190174	76847780	0.001939823608586151	187404	96608784	0.00215976084238081	220404	102050188	0.0022322891590668813	218654	97950572	0.002281066024866726	225450	98835368	0.002274295028827214	156936	69004240	0.002126683287456425	165220	77689048
14561_pisc_Victoria	checkmate_pisc_Victoria	0.003452880579931324	239644	69404080	0.0022411757945103262	199444	88990788	0.002361282013533053	234298	99224912	0.002075834926949813	234024	112737288	0.0020876812559464898	209260	100235608	0.002281212841154742	240184	105287852	0.0021883023747739905	197970	90467388	0.002405697091205432	214516	89169996	0.0021537043898679125	249264	115737332	0.0021904747452698814	187656	85669100	0.002143931314524275	242826	113262024	0.0020508052522800993	223618	109039120	0.0024325087282830696	195018	80171552	0.0024598372947810467	189900	77200228	0.0018822155153579239	182466	96942140	0.0021842476114766313	223658	102395900	0.002269648768968812	223094	98294504	0.002229023923387072	221026	99158200	0.0022613770225660686	156632	69263992	0.0021677145194160226	168900	77916164
161476_pisc_Vic_Uganda	130706_paedo_Kyoga	0.0037778098073227174	257388	68131540	0.002481788439850173	217452	87619072	0.002669463013079632	260880	97727520	0.0022249360317188657	247626	111295784	0.0023650632360219317	233776	98845560	0.0026356572978608497	273958	103942952	0.00245662462903086	219022	89155664	0.002704030289511601	237480	87824460	0.0024108517284481628	274582	113894188	0.0023874691184747614	201742	84500360	0.002414938997367546	269300	111514204	0.0022885666472971158	246514	107715456	0.002673263858942449	211268	79029984	0.002708830812590988	206456	76215908	0.0021299078580380828	203434	95513052	0.002418034079039073	244192	100987824	0.0025177419141236726	243346	96652480	0.002478643180468024	242378	97786564	0.002593819974183504	176468	68034020	0.0023091273824383763	177710	76959808
161476_pisc_Vic_Uganda	130713_paedo_Kyoga	0.0038367208482859754	257156	67024944	0.0024809594687920356	214812	86584244	0.0026876789199053058	259740	96641008	0.0022405279723404555	246490	110014248	0.0023565361646061276	230152	97665380	0.0026013066784109106	266906	102604588	0.0024642618975887084	217312	88185432	0.0026591270936222266	230672	86747264	0.002422746320269254	271748	112165272	0.0023872590634025494	199398	83525916	0.002403336113016318	264962	110247584	0.002259416603816986	240766	106561136	0.0026547390386224314	207342	78102592	0.002704190961050369	203722	75335656	0.002126336198997671	200550	94317164	0.0024361457487025334	243358	99894680	0.002510282732386734	239556	95429888	0.002510540408395973	242646	96650904	0.0025827148192969726	173942	67348512	0.0023177076622979205	176654	76219276
161476_pisc_Vic_Uganda	130785_paedo_Victoria	0.003818212543865252	259200	67885168	0.002491473429001863	217196	87175724	0.002684254916505174	261534	97432624	0.0022364065526023777	248268	111012016	0.002379636168295037	234602	98587340	0.0025893354474816324	268560	103717732	0.002506428666138808	222904	88932912	0.00273576043649348	239498	87543484	0.0024202404549879476	274870	113571360	0.0024413439453872653	205716	84263424	0.002408541852152074	268250	111374440	0.0022549030397827872	242582	107579792	0.0026654668105777156	210218	78867236	0.002696043577357211	204984	76031412	0.0021400690513278292	203960	95305336	0.00246044108386996	247918	100761608	0.0025691215442233727	247866	96478892	0.002542452178676572	247912	97509012	0.002564750946124481	174250	67940320	0.0023352432212164352	179486	76859660
161476_pisc_Vic_Uganda	13380_paedo_Victoria	0.003790184417910923	259036	68343904	0.0024737031397721416	217234	87817328	0.0026504170869326104	259566	97934020	0.0022466753847160464	250660	111569300	0.002352576812973535	233048	99060740	0.002579025772726643	268920	104271932	0.002464077010405372	220260	89388440	0.0026767939618871613	235274	87893952	0.002389394620982924	272950	114233956	0.0023817754718638514	201732	84698160	0.002378892826341467	266168	111887344	0.0022276358975654087	240628	108019448	0.002650309714898153	209776	79151504	0.0026947309416570694	205832	76383136	0.002112519378459007	202286	95755808	0.002416900799996202	244374	101110480	0.0025391959562463054	246422	97047256	0.0024623138762516405	241442	98054924	0.002540233358865689	173618	68347264	0.0023032581191132	177684	77144632
161476_pisc_Vic_Uganda	14175_paedo_Victoria	0.003764466224409062	257310	68352320	0.002455180093408827	215474	87763012	0.0026237735172990016	257050	97969584	0.002225783894263191	248132	111480724	0.002337490506565464	231350	98973664	0.0025802209260587143	269070	104281768	0.0024354754507173405	217546	89323832	0.002630159557130328	231296	87939912	0.002429063713911155	276874	113983836	0.0023678190169090984	200464	84661876	0.0024047199969913714	268812	111785156	0.002238314241560646	241592	107934800	0.002631301415334685	208384	79194272	0.00267758395179861	204150	76244108	0.0020889505111962832	199864	95676752	0.0023996429320882018	242838	101197556	0.002497155186671583	242060	96934304	0.0024769163980823358	242554	97925792	0.002515322356766252	171536	68196428	0.002299916974457314	177366	77118436
161476_pisc_Vic_Uganda	161543_pisc_Vic_Uganda	0.003387929998093712	230970	68174372	0.0022032522286825427	192858	87533328	0.0023391995434924777	228380	97631688	0.001953019655436913	217258	111242096	0.0020503948871210685	202720	98868760	0.002270009456011814	235566	103773136	0.002182521999806508	194642	89182148	0.0023598130202673716	207262	87829840	0.0021747601055519725	247030	113589540	0.0021959722166182386	185480	84463728	0.0021618179627116495	241030	111494124	0.0020074024567272347	216196	107699380	0.0024316568004468853	191988	78953576	0.0024594514632102454	187272	76143808	0.0018757644526079204	179000	95427760	0.0021554181642032097	217530	100922412	0.002197652089299192	212624	96750528	0.002215922479927043	216508	97705584	0.0022586147487628195	153934	68154164	0.002122468444452303	163250	76915160
161476_pisc_Vic_Uganda	64272_paedo_Victoria	0.004247547165539818	288186	67847628	0.0029039690518889725	254020	87473384	0.00301864744321086	294696	97625180	0.002636548357687039	292822	111062632	0.002812792420694768	277544	98672052	0.0029347611731964495	305074	103951900	0.002786012501887942	248432	89171172	0.0030599371056644815	268314	87686116	0.002720622196166933	309038	113590928	0.00277925676849018	234498	84374356	0.002722800065565562	303652	111521960	0.0027182761998623614	292528	107615260	0.0030102391788496886	237474	78888748	0.0030786351903663465	234202	76073320	0.0025668423759229475	244758	95353732	0.0027525419202613813	277722	100896556	0.0029123807368532837	281272	96578032	0.0028479657545433207	278162	97670416	0.002997081707538674	203662	67953436	0.0026527486212010606	204024	76910416
161476_pisc_Vic_Uganda	81023_paedo_Victoria	0.004296151477677168	286092	66592624	0.002943305288781471	253878	86256088	0.0030555679341934135	293742	96133356	0.0027136466134915016	296900	109409972	0.0028228159609147295	274744	97329760	0.0030338666086648877	310770	102433640	0.0028049127002348147	246788	87984200	0.003054853108669784	264600	86616276	0.0028040202914331337	314090	112014168	0.002841344013236124	236524	83243704	0.002824997860870275	310480	109904508	0.0027827392259809117	295318	106124928	0.003053126524301706	237602	77822520	0.003141251201072125	235632	75012148	0.0026422031874297164	248324	93983688	0.0027805824945838623	276434	99415860	0.0030101069400730648	286394	95144128	0.0028581908431516627	275350	96337164	0.003034819991695508	203508	67057684	0.0027155798571933316	205950	75840156
161476_pisc_Vic_Uganda	Ig279_pisc_Victoria	0.0034094801191501727	233892	68600488	0.0023040039016987463	202494	87887872	0.0024213138317613872	237264	97989776	0.002049886236633176	228908	111668636	0.0021272095544832433	211042	99210724	0.0023477303463234696	244706	104230880	0.0023202495345759746	207690	89511924	0.00241810815538295	212784	87996064	0.002247903346350992	256908	114287832	0.002204823257350512	186872	84756000	0.0022176815428171406	248252	111942132	0.00206354265269692	223064	108097596	0.0024874500919149973	197172	79266716	0.002507578526484152	191470	76356532	0.0019316629249448616	185048	95797252	0.002211404093182126	223946	101268692	0.002294718497333764	222926	97147428	0.0022836583316118327	223966	98073340	0.0022811548586642036	156006	68389044	0.002133210871275758	164606	77163492
161476_pisc_Vic_Uganda	checkmate_pisc_Victoria	0.0033569147944405475	231534	68972260	0.0022094310746134803	195042	88277024	0.0023728855404020746	233748	98507912	0.0019857080687637548	222596	112099056	0.002047664544773546	203952	99602252	0.0022664834455475343	237000	104567276	0.0022075138216373167	198378	89864896	0.0023317773984578996	206302	88474140	0.0021263523939621404	244056	114776836	0.0021221183278408544	180676	85139456	0.0020926591047650575	235400	112488460	0.002031976909483958	220556	108542572	0.0023671480795996133	188542	79649432	0.002417875430678443	185594	76759124	0.001860215171332074	178980	96214676	0.0021607935449741694	219754	101700600	0.002231299570401975	217748	97587972	0.0022005932751052327	216708	98477080	0.002243853156306672	154172	68708596	0.0020446642200440193	158388	77464064
161543_pisc_Vic_Uganda	130706_paedo_Kyoga	0.003766130336492985	258954	68758640	0.002436186945683166	215576	88489104	0.002630079049883664	259242	98568140	0.002222146095420494	249348	112210444	0.0023362184003214753	232852	99670476	0.0026082891466528047	273036	104680112	0.0025010471378255025	224778	89873556	0.0026960474072062405	238894	88608976	0.002393846416611259	274708	114755900	0.0024183659214992523	206082	85215392	0.0023951300444546774	269472	112508296	0.002272832633612641	246900	108630964	0.0026402568195737076	210382	79682400	0.002716443078081323	208754	76848288	0.0021435483633313332	206578	96371980	0.002413505670895817	245788	101838584	0.002517070718654246	245480	97526064	0.002494618400542882	245976	98602656	0.002568079936282471	176358	68673096	0.0023314283391262856	180766	77534444
161543_pisc_Vic_Uganda	130713_paedo_Kyoga	0.0037975440525471744	256550	67556820	0.002420101434783739	211514	87398816	0.0026745026039890303	260344	97342960	0.002215627470829667	245666	110878748	0.0023546472596209173	231696	98399452	0.0026152645977021295	269936	103215560	0.0024878292323299374	221086	88867032	0.002693616354053879	235558	87450464	0.0024544336150596883	277366	113006112	0.0023954720594142067	201676	84190504	0.002396185022492929	266286	111129148	0.0022740905267364625	244230	107396780	0.0026182373574741833	206040	78694164	0.0027229389112490387	206752	75929724	0.0021364836178459374	203198	95108616	0.0024161264934716284	243214	100662776	0.002520556004842154	242582	96241464	0.0025245281949490953	245874	97394040	0.0025503099069778563	173246	67931352	0.0023163859178828047	177798	76756640
161543_pisc_Vic_Uganda	130785_paedo_Victoria	0.003815574292691309	261126	68436880	0.002427583362856	213710	88034052	0.0026770875624772283	262778	98158164	0.002245217291253286	251336	111942840	0.002359259789309245	234486	99389648	0.0026069865019050687	272540	104542160	0.0025428545172448557	228008	89666160	0.0027449863131277985	242336	88283136	0.0024497770857836907	280092	114333668	0.002445435909689919	207790	84970536	0.0023883743076780475	268286	112329964	0.002279377398444536	247240	108468216	0.0026377280206311238	209718	79507060	0.0027476731744230476	210642	76661956	0.0021315731666106926	205056	96199372	0.002428840537049163	246778	101603212	0.0025607034470785145	249322	97364652	0.002541520153542744	249914	98332488	0.002550756236522134	174886	68562412	0.0023660643071508687	183210	77432384
161543_pisc_Vic_Uganda	13380_paedo_Victoria	0.003785882841749755	261038	68950364	0.00243711045995832	216172	88700124	0.0026663273550658014	263318	98756816	0.002241796765282069	252212	112504400	0.0023040680234353134	230154	99890280	0.002594617494504858	272416	104992740	0.002463817411136144	222060	90128432	0.002723935933694543	241510	88662144	0.0023810552222655853	274084	115110308	0.0024047875788927474	205360	85396316	0.002380702626041263	268716	112872560	0.002225478974949767	242444	108940144	0.002625739793158441	209692	79860160	0.0027044438293221526	208340	77036172	0.002116338856072445	204550	96652764	0.0024140344323346176	246076	101935580	0.002530205667626391	247824	97946188	0.0024777362812245245	244960	98864436	0.002537076603506057	175010	68980968	0.0023233149713655097	180580	77725148
161543_pisc_Vic_Uganda	14175_paedo_Victoria	0.0037990987094617757	262012	68966884	0.0024143077657048225	214022	88647356	0.002655605442948723	262138	98711200	0.002229689450001989	250654	112416552	0.002298596207588774	229424	99810484	0.002629792020797539	276088	104984728	0.002463028913448796	221792	90048476	0.0026760476227287227	237338	88689752	0.002411856915338488	277072	114879120	0.002374017239468745	202668	85369220	0.002394521768368426	270020	112765732	0.0022358282315085576	243380	108854516	0.002620946610113244	209448	79913112	0.002706627092864324	208116	76891272	0.0021211558425163245	204852	96575648	0.0023847862317225555	243322	102030948	0.002520793922285247	246556	97808868	0.002496331336551754	246560	98768940	0.00248659355765781	171218	68856448	0.0023327682926785323	181252	77698244
161543_pisc_Vic_Uganda	64272_paedo_Victoria	0.004317070973994591	295454	68438532	0.002903443019361378	256246	88255908	0.003048063962900405	299800	98357516	0.0026228313921758386	293754	111998812	0.002777148070886239	276374	99517200	0.002925667780704522	306234	104671488	0.002803261070464106	252014	89900296	0.0030638520450952927	270994	88448788	0.0026778976451891255	306740	114545080	0.0027699301217845762	235634	85068572	0.002714580848026418	305430	112514608	0.002712872900706825	294440	108534388	0.0029923409412272416	238304	79637984	0.0031247412236084585	239690	76707152	0.002578870433297047	248112	96209564	0.002736249141985589	278372	101734888	0.002908390591206309	283422	97449772	0.0028412765158186653	279792	98474048	0.002979738061185168	204324	68571128	0.00267264661041582	207068	77476760
161543_pisc_Vic_Uganda	81023_paedo_Victoria	0.004403115245329625	295364	67080688	0.0029561942623282963	257088	86965868	0.00308663948057474	298988	96865216	0.0027177025500635765	299630	110251212	0.002788721280422831	273624	98118088	0.0030323542585868417	312524	103063156	0.0028191098049426652	249972	88670544	0.003068517299602209	268058	87357500	0.002803520570401848	316126	112760364	0.0028438109216508507	238598	83900796	0.002820005112513749	312464	110802636	0.0027731305797005974	296516	106924644	0.003049071037225446	239062	78404864	0.0031643504977732556	239208	75594660	0.0026181004370496616	248242	94817600	0.0027594250830113155	276470	100191160	0.003028113798279194	290536	95946196	0.00286405867799396	278036	97077620	0.0030356034921784577	205334	67641904	0.0027413997074625333	209388	76379960
161543_pisc_Vic_Uganda	Ig279_pisc_Victoria	0.0033764821309453965	233934	69283352	0.0022496474974208667	199780	88805024	0.002333408685096885	230600	98825380	0.0020036789628054886	225704	112644792	0.0020556792483987832	205698	100063276	0.0022977498227633873	241538	105119364	0.0022836470822305264	206144	90269640	0.0024328306522604787	215984	88778888	0.0021674537791402044	249608	115161856	0.0022155567675320423	189370	85472872	0.002279041088224898	257398	112941360	0.002043471380191058	222766	109013516	0.002441295203226969	195412	80044396	0.0024822869999407923	191178	77016880	0.0019603963336338745	189590	96710036	0.0021946228685107215	224160	102140556	0.0022409455595759267	219798	98082704	0.0022757265978942736	225120	98922252	0.002343597938839076	161780	69030612	0.0021785845180455625	169410	77761500
161543_pisc_Vic_Uganda	checkmate_pisc_Victoria	0.003391339886508893	236094	69616732	0.002244879174561553	199990	89087200	0.0023455403819492232	232936	99310164	0.00206121879991489	233000	113039916	0.002055923836260097	206510	100446328	0.0022692794790877538	239088	105358552	0.0022281907699330888	201876	90600860	0.002407000050810463	214880	89272952	0.0021731803980185272	251612	115780540	0.0022064662092138895	189412	85844052	0.0022110456007378623	250886	113469392	0.0020244040805625163	221602	109465300	0.0024271849494912874	194964	80325152	0.002452708106601524	189868	77411576	0.0019226889194760089	186740	97124396	0.0021672455425671704	222292	102568904	0.0022441613611389726	221048	98499156	0.002233439554107164	221806	99311396	0.002266960864477356	157210	69348352	0.0021533806944164535	168052	78041008
